,Year,Commodity,Country,SRIC q15
1841,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Comoros,5.041302186360601e-08
1842,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Congo,1.4181634201710909e-08
1843,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Azerbaijan,1.1637335780385163e-08
1844,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof","China, Macao SAR",2.2522970524228067e-09
1845,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Botswana,1.8306515694692686e-09
1846,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Dem. Rep. of the Congo,9.275154899498908e-10
1847,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Rep. of Moldova,5.84298851990972e-10
1848,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Paraguay,2.2204904421246446e-12
1849,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Cambodia,1.4334273674832795e-12
1850,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Barbados,0.0
1851,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Benin,0.0
1852,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bermuda,0.0
1853,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Bolivia (Plurinational State of),0.0
1854,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Burundi,0.0
1855,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Lao People's Dem. Rep.,0.0
1856,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Mongolia,0.0
1857,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Qatar,0.0
1858,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Sao Tome and Principe,0.0
1859,2020,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",Tajikistan,0.0
1860,2016,Cereals and cereal preparations,USA,0.14395328589723386
1861,2016,Cereals and cereal preparations,Russian Federation,0.08827937757405947
1862,2016,Cereals and cereal preparations,Germany,0.061018190282763285
1863,2016,Cereals and cereal preparations,France,0.05828873086138093
1864,2016,Cereals and cereal preparations,Thailand,0.05270380071767726
1865,2016,Cereals and cereal preparations,India,0.04924157631738312
1866,2016,Cereals and cereal preparations,Argentina,0.04308126133854338
1867,2016,Cereals and cereal preparations,Australia,0.037035039519982764
1868,2016,Cereals and cereal preparations,South Africa,0.034216224537727186
1869,2016,Cereals and cereal preparations,Canada,0.02868193606032698
1870,2016,Cereals and cereal preparations,Ukraine,0.026547086120843603
1871,2016,Cereals and cereal preparations,Brazil,0.023718701363426933
1872,2016,Cereals and cereal preparations,Kazakhstan,0.023544632110786688
1873,2016,Cereals and cereal preparations,Italy,0.022336961297190108
1874,2016,Cereals and cereal preparations,Serbia,0.021095580520162128
1875,2016,Cereals and cereal preparations,Romania,0.01950870790135932
1876,2016,Cereals and cereal preparations,United Kingdom,0.016395403244190015
1877,2016,Cereals and cereal preparations,Poland,0.016111711860409578
1878,2016,Cereals and cereal preparations,Hungary,0.015963478957356957
1879,2016,Cereals and cereal preparations,Pakistan,0.01588613947823186
1880,2016,Cereals and cereal preparations,Viet Nam,0.013351041017165029
1881,2016,Cereals and cereal preparations,Belgium,0.012853864658891153
1882,2016,Cereals and cereal preparations,Bulgaria,0.010636890711836862
1883,2016,Cereals and cereal preparations,China,0.010157680888374878
1884,2016,Cereals and cereal preparations,Sweden,0.010131391474382832
1885,2016,Cereals and cereal preparations,Portugal,0.010015722320728304
1886,2016,Cereals and cereal preparations,Lithuania,0.008280878135494024
1887,2016,Cereals and cereal preparations,Czechia,0.00803724591896206
1888,2016,Cereals and cereal preparations,Latvia,0.007985920939328395
1889,2016,Cereals and cereal preparations,Netherlands,0.007978507236179629
1890,2016,Cereals and cereal preparations,Malaysia,0.0076256189021355275
1891,2016,Cereals and cereal preparations,Israel,0.007482304766235049
1892,2016,Cereals and cereal preparations,Turkey,0.0068144021200646915
1893,2016,Cereals and cereal preparations,Denmark,0.006117645352147582
1894,2016,Cereals and cereal preparations,Spain,0.005682029346724436
1895,2016,Cereals and cereal preparations,Slovakia,0.005341320366972961
1896,2016,Cereals and cereal preparations,"China, Hong Kong SAR",0.005054534529413714
1897,2016,Cereals and cereal preparations,Switzerland,0.00470086178045781
1898,2016,Cereals and cereal preparations,Zambia,0.0043899640868625064
1899,2016,Cereals and cereal preparations,Croatia,0.004011785268380462
1900,2016,Cereals and cereal preparations,Mexico,0.0035934714257625133
1901,2016,Cereals and cereal preparations,Paraguay,0.0035476727192008412
1902,2016,Cereals and cereal preparations,Japan,0.0034018816484440123
1903,2016,Cereals and cereal preparations,Guyana,0.003321858929876329
1904,2016,Cereals and cereal preparations,Greece,0.0032725613783777417
1905,2016,Cereals and cereal preparations,Guatemala,0.0032033560308952842
1906,2016,Cereals and cereal preparations,Fiji,0.002973481907127258
1907,2016,Cereals and cereal preparations,New Zealand,0.002411090294980898
1908,2016,Cereals and cereal preparations,Uganda,0.002310114313140841
1909,2016,Cereals and cereal preparations,Kenya,0.002231177048732722
1910,2016,Cereals and cereal preparations,El Salvador,0.0019521818594218233
1911,2016,Cereals and cereal preparations,Saudi Arabia,0.001360981194407124
1912,2016,Cereals and cereal preparations,United Arab Emirates,0.0013469071989965667
1913,2016,Cereals and cereal preparations,Belarus,0.0013035434143172833
1914,2016,Cereals and cereal preparations,Mauritius,0.0012897764365121097
1915,2016,Cereals and cereal preparations,Singapore,0.001148452770956034
1916,2016,Cereals and cereal preparations,North Macedonia,0.0007985605224669188
1917,2016,Cereals and cereal preparations,Indonesia,0.0007384150023436902
1918,2016,Cereals and cereal preparations,Bosnia Herzegovina,0.0006824081863699068
1919,2016,Cereals and cereal preparations,Cambodia,0.0006349157109486935
1920,2016,Cereals and cereal preparations,Zimbabwe,0.0005903831437439109
1921,2016,Cereals and cereal preparations,Finland,0.0005360399188402939
1922,2016,Cereals and cereal preparations,Peru,0.0003648065526584621
1923,2016,Cereals and cereal preparations,Uruguay,0.0003339677458087072
1924,2016,Cereals and cereal preparations,Estonia,0.0003131753434178844
1925,2016,Cereals and cereal preparations,Niger,0.0002591587794071622
1926,2016,Cereals and cereal preparations,Grenada,0.00024341354809381935
1927,2016,Cereals and cereal preparations,United Rep. of Tanzania,0.00019188927431897836
1928,2016,Cereals and cereal preparations,Ireland,0.00018266488625600456
1929,2016,Cereals and cereal preparations,Slovenia,0.0001606758138897564
1930,2016,Cereals and cereal preparations,Rep. of Korea,0.00015415388628340463
1931,2016,Cereals and cereal preparations,Barbados,0.00013910082375426404
1932,2016,Cereals and cereal preparations,Jamaica,0.000136291821928766
1933,2016,Cereals and cereal preparations,Rep. of Moldova,0.00012050803343771872
1934,2016,Cereals and cereal preparations,Namibia,9.27756080826352e-05
1935,2016,Cereals and cereal preparations,Colombia,6.522703982634172e-05
1936,2016,Cereals and cereal preparations,Philippines,4.5411773294712074e-05
1937,2016,Cereals and cereal preparations,Senegal,4.397805557737291e-05
1938,2016,Cereals and cereal preparations,Kuwait,3.636372511508537e-05
1939,2016,Cereals and cereal preparations,Luxembourg,3.413929832127381e-05
1940,2016,Cereals and cereal preparations,Bolivia (Plurinational State of),2.951646246545609e-05
1941,2016,Cereals and cereal preparations,Bermuda,2.901939852990148e-05
1942,2016,Cereals and cereal preparations,Myanmar,2.4813589196328287e-05
1943,2016,Cereals and cereal preparations,Morocco,2.140716170440576e-05
1944,2016,Cereals and cereal preparations,Norway,2.0457967601582802e-05
1945,2016,Cereals and cereal preparations,Sri Lanka,9.717356116625579e-06
1946,2016,Cereals and cereal preparations,Lao People's Dem. Rep.,6.714730651652358e-06
1947,2016,Cereals and cereal preparations,Dominican Rep.,6.05003790421665e-06
1948,2016,Cereals and cereal preparations,State of Palestine,5.394960946650937e-06
1949,2016,Cereals and cereal preparations,Albania,4.974938213080839e-06
1950,2016,Cereals and cereal preparations,Nicaragua,3.2597439031371956e-06
1951,2016,Cereals and cereal preparations,Botswana,2.4242759178301414e-06
1952,2016,Cereals and cereal preparations,Lebanon,2.368618424223353e-06
1953,2016,Cereals and cereal preparations,Madagascar,2.2307607157465225e-06
1954,2016,Cereals and cereal preparations,Montenegro,1.629088842732589e-06
1955,2016,Cereals and cereal preparations,Lesotho,1.6161467713474442e-06
1956,2016,Cereals and cereal preparations,Jordan,1.3913889735791694e-06
1957,2016,Cereals and cereal preparations,Cyprus,6.482846111635325e-07
1958,2016,Cereals and cereal preparations,Kyrgyzstan,5.932499411580003e-07
1959,2016,Cereals and cereal preparations,Nigeria,4.857677702512352e-07
1960,2016,Cereals and cereal preparations,Belize,3.585121561433395e-07
1961,2016,Cereals and cereal preparations,Georgia,1.691995018095946e-07
1962,2016,Cereals and cereal preparations,Qatar,1.483503131602471e-07
1963,2016,Cereals and cereal preparations,Dem. Rep. of the Congo,1.3072198900051016e-07
1964,2016,Cereals and cereal preparations,Ecuador,3.038829818633986e-08
1965,2016,Cereals and cereal preparations,Uzbekistan,3.031177419605024e-08
1966,2016,Cereals and cereal preparations,Burundi,2.0208244978835532e-08
1967,2016,Cereals and cereal preparations,"China, Macao SAR",1.2664811339416561e-08
1968,2016,Cereals and cereal preparations,Armenia,7.994345841425785e-09
1969,2016,Cereals and cereal preparations,Azerbaijan,5.941929991034562e-09
1970,2016,Cereals and cereal preparations,Mongolia,2.519652572923091e-09
1971,2016,Cereals and cereal preparations,Iceland,2.499386377794031e-10
1972,2016,Cereals and cereal preparations,Benin,8.097987121558097e-11
1973,2016,Cereals and cereal preparations,Tajikistan,4.490304496736463e-11
1974,2016,Cereals and cereal preparations,Aruba,3.3005912492828144e-11
1975,2016,Cereals and cereal preparations,Cabo Verde,1.846040430789501e-12
1976,2016,Cereals and cereal preparations,Brunei Darussalam,0.0
1977,2016,Cereals and cereal preparations,Comoros,0.0
1978,2016,Cereals and cereal preparations,Congo,0.0
1979,2016,Cereals and cereal preparations,Gambia,0.0
1980,2016,Cereals and cereal preparations,Kiribati,0.0
1981,2016,Cereals and cereal preparations,Mauritania,0.0
1982,2016,Cereals and cereal preparations,Sao Tome and Principe,0.0
1983,2016,Cereals and cereal preparations,Seychelles,0.0
1984,2017,Cereals and cereal preparations,USA,0.14363644529711048
1985,2017,Cereals and cereal preparations,Russian Federation,0.08597769845904313
1986,2017,Cereals and cereal preparations,India,0.054803469601374104
1987,2017,Cereals and cereal preparations,Thailand,0.053952376960379494
1988,2017,Cereals and cereal preparations,Germany,0.05108907198388814
1989,2017,Cereals and cereal preparations,Australia,0.045324834943308336
1990,2017,Cereals and cereal preparations,Argentina,0.04397551070581015
1991,2017,Cereals and cereal preparations,France,0.04264556060978028
1992,2017,Cereals and cereal preparations,South Africa,0.037114379441307896
1993,2017,Cereals and cereal preparations,Ukraine,0.0292848013732077
1994,2017,Cereals and cereal preparations,Canada,0.024759546317141334
1995,2017,Cereals and cereal preparations,Brazil,0.023763628976473362
1996,2017,Cereals and cereal preparations,Pakistan,0.023694880580325987
1997,2017,Cereals and cereal preparations,Serbia,0.02280613300187026
1998,2017,Cereals and cereal preparations,Italy,0.022708994591394763
1999,2017,Cereals and cereal preparations,Kazakhstan,0.021540140417840213
2000,2017,Cereals and cereal preparations,Hungary,0.019588404644852033
2001,2017,Cereals and cereal preparations,Romania,0.019068123153345627
2002,2017,Cereals and cereal preparations,Poland,0.017283094920668228
2003,2017,Cereals and cereal preparations,United Kingdom,0.013795957830559749
2004,2017,Cereals and cereal preparations,China,0.013446274692195151
2005,2017,Cereals and cereal preparations,Viet Nam,0.013313339435273958
2006,2017,Cereals and cereal preparations,Belgium,0.012653381558181622
2007,2017,Cereals and cereal preparations,Bulgaria,0.010529159094065583
2008,2017,Cereals and cereal preparations,Sweden,0.010199607386320352
2009,2017,Cereals and cereal preparations,Mexico,0.008827020443574583
2010,2017,Cereals and cereal preparations,Malaysia,0.008597711842175493
2011,2017,Cereals and cereal preparations,Latvia,0.008273475519855487
2012,2017,Cereals and cereal preparations,Portugal,0.008215328309272482
2013,2017,Cereals and cereal preparations,Lithuania,0.008047835247941823
2014,2017,Cereals and cereal preparations,Netherlands,0.007256121653962858
2015,2017,Cereals and cereal preparations,Czechia,0.007228965226475349
2016,2017,Cereals and cereal preparations,Israel,0.007007979406985666
2017,2017,Cereals and cereal preparations,Turkey,0.0066672968222729785
2018,2017,Cereals and cereal preparations,Denmark,0.006608971815815312
2019,2017,Cereals and cereal preparations,"China, Hong Kong SAR",0.005947673469097274
2020,2017,Cereals and cereal preparations,Spain,0.00591394134269857
2021,2017,Cereals and cereal preparations,United Rep. of Tanzania,0.005634137114046675
2022,2017,Cereals and cereal preparations,Slovakia,0.004883742209352597
2023,2017,Cereals and cereal preparations,Croatia,0.004450198763950349
2024,2017,Cereals and cereal preparations,Japan,0.0036398241539246853
2025,2017,Cereals and cereal preparations,Paraguay,0.0033216480541451115
2026,2017,Cereals and cereal preparations,Fiji,0.0030259995324589234
2027,2017,Cereals and cereal preparations,Guatemala,0.0029020689265062587
2028,2017,Cereals and cereal preparations,Guyana,0.0027238859575796502
2029,2017,Cereals and cereal preparations,Greece,0.002403298633047415
2030,2017,Cereals and cereal preparations,Zambia,0.002320167203383919
2031,2017,Cereals and cereal preparations,New Zealand,0.002261367912296829
2032,2017,Cereals and cereal preparations,Uganda,0.0021972252431433897
2033,2017,Cereals and cereal preparations,Myanmar,0.0019811306863832317
2034,2017,Cereals and cereal preparations,El Salvador,0.0019553374207295733
2035,2017,Cereals and cereal preparations,United Arab Emirates,0.0014752690318440616
2036,2017,Cereals and cereal preparations,Indonesia,0.001208915342153359
2037,2017,Cereals and cereal preparations,North Macedonia,0.0009719016348553731
2038,2017,Cereals and cereal preparations,Singapore,0.0008176450927469154
2039,2017,Cereals and cereal preparations,Bosnia Herzegovina,0.0006217560637085307
2040,2017,Cereals and cereal preparations,Finland,0.0005723324553924326
2041,2017,Cereals and cereal preparations,Belarus,0.0005495660522444183
2042,2017,Cereals and cereal preparations,Saudi Arabia,0.0004453236560695226
2043,2017,Cereals and cereal preparations,Uruguay,0.0004262096991658567
2044,2017,Cereals and cereal preparations,Estonia,0.0004161189385145939
2045,2017,Cereals and cereal preparations,Mauritius,0.00036746177791775395
2046,2017,Cereals and cereal preparations,Peru,0.00031124340300809413
2047,2017,Cereals and cereal preparations,Kenya,0.00028635041946479053
2048,2017,Cereals and cereal preparations,Cambodia,0.00026477738178436736
2049,2017,Cereals and cereal preparations,Ireland,0.0002473056251777851
2050,2017,Cereals and cereal preparations,Zimbabwe,0.0002205340016722218
2051,2017,Cereals and cereal preparations,Switzerland,0.00018125683970680068
2052,2017,Cereals and cereal preparations,Niger,0.00016585528474435927
2053,2017,Cereals and cereal preparations,Rep. of Moldova,0.00016246499039237707
2054,2017,Cereals and cereal preparations,Jamaica,0.0001495583039238761
2055,2017,Cereals and cereal preparations,Barbados,0.00012842546534573156
2056,2017,Cereals and cereal preparations,Grenada,0.0001283270279025234
2057,2017,Cereals and cereal preparations,Slovenia,0.00012550343911640189
2058,2017,Cereals and cereal preparations,Rep. of Korea,8.298498829455549e-05
2059,2017,Cereals and cereal preparations,Philippines,6.292570456195165e-05
2060,2017,Cereals and cereal preparations,Colombia,4.5054118502689824e-05
2061,2017,Cereals and cereal preparations,Namibia,3.9241239389971285e-05
2062,2017,Cereals and cereal preparations,Senegal,3.801304161985742e-05
2063,2017,Cereals and cereal preparations,Luxembourg,3.600785826673989e-05
2064,2017,Cereals and cereal preparations,Morocco,3.265897410591052e-05
2065,2017,Cereals and cereal preparations,Sri Lanka,3.074796413722862e-05
2066,2017,Cereals and cereal preparations,Dominican Rep.,2.9746878536114106e-05
2067,2017,Cereals and cereal preparations,Norway,2.5337766133801746e-05
2068,2017,Cereals and cereal preparations,Jordan,1.932691313287009e-05
2069,2017,Cereals and cereal preparations,Bolivia (Plurinational State of),1.0996917678443509e-05
2070,2017,Cereals and cereal preparations,Kuwait,1.0182373906569421e-05
2071,2017,Cereals and cereal preparations,Lebanon,8.789581099998224e-06
2072,2017,Cereals and cereal preparations,Lao People's Dem. Rep.,7.329555577284839e-06
2073,2017,Cereals and cereal preparations,Dem. Rep. of the Congo,6.822716494991403e-06
2074,2017,Cereals and cereal preparations,Benin,4.932779290751248e-06
2075,2017,Cereals and cereal preparations,Georgia,4.861650561755385e-06
2076,2017,Cereals and cereal preparations,Bermuda,3.1443307162129044e-06
2077,2017,Cereals and cereal preparations,State of Palestine,2.3219589890929387e-06
2078,2017,Cereals and cereal preparations,Cyprus,1.7632417953991156e-06
2079,2017,Cereals and cereal preparations,Nigeria,1.5794705750648615e-06
2080,2017,Cereals and cereal preparations,Belize,1.2869211678370108e-06
2081,2017,Cereals and cereal preparations,Lesotho,1.0809087148889399e-06
2082,2017,Cereals and cereal preparations,Albania,1.002546671162259e-06
2083,2017,Cereals and cereal preparations,Montenegro,2.656128768437186e-07
2084,2017,Cereals and cereal preparations,Kyrgyzstan,1.8044697703049056e-07
2085,2017,Cereals and cereal preparations,Ecuador,3.747873679805585e-08
2086,2017,Cereals and cereal preparations,Botswana,3.5544753789627634e-08
2087,2017,Cereals and cereal preparations,Uzbekistan,2.1018201956971767e-08
2088,2017,Cereals and cereal preparations,Seychelles,1.637472100491719e-08
2089,2017,Cereals and cereal preparations,Burundi,1.1532735520673361e-08
2090,2017,Cereals and cereal preparations,Qatar,7.461397623303346e-09
2091,2017,Cereals and cereal preparations,Azerbaijan,3.4905820264809324e-09
2092,2017,Cereals and cereal preparations,Madagascar,3.342972241372073e-09
2093,2017,Cereals and cereal preparations,Nicaragua,2.170557689510563e-09
2094,2017,Cereals and cereal preparations,"China, Macao SAR",1.840670508372361e-09
2095,2017,Cereals and cereal preparations,Armenia,1.6822222490854593e-09
2096,2017,Cereals and cereal preparations,Tajikistan,7.71717776154475e-10
2097,2017,Cereals and cereal preparations,Brunei Darussalam,7.8793601941533e-12
2098,2017,Cereals and cereal preparations,Iceland,5.205794725759546e-12
2099,2017,Cereals and cereal preparations,Cabo Verde,4.223982897206575e-12
2100,2017,Cereals and cereal preparations,Aruba,0.0
2101,2017,Cereals and cereal preparations,Comoros,0.0
2102,2017,Cereals and cereal preparations,Congo,0.0
2103,2017,Cereals and cereal preparations,Gambia,0.0
2104,2017,Cereals and cereal preparations,Kiribati,0.0
2105,2017,Cereals and cereal preparations,Mauritania,0.0
2106,2017,Cereals and cereal preparations,Mongolia,0.0
2107,2017,Cereals and cereal preparations,Sao Tome and Principe,0.0
2108,2018,Cereals and cereal preparations,USA,0.14646028248500545
2109,2018,Cereals and cereal preparations,Russian Federation,0.10984119024765397
2110,2018,Cereals and cereal preparations,Thailand,0.058762663865136414
2111,2018,Cereals and cereal preparations,India,0.05738808687545204
2112,2018,Cereals and cereal preparations,Germany,0.05028786174310006
2113,2018,Cereals and cereal preparations,Argentina,0.04823976023990871
2114,2018,Cereals and cereal preparations,France,0.04616368087195898
2115,2018,Cereals and cereal preparations,South Africa,0.03418486751366963
2116,2018,Cereals and cereal preparations,Australia,0.030923116983536673
2117,2018,Cereals and cereal preparations,Canada,0.02947275938178161
2118,2018,Cereals and cereal preparations,Pakistan,0.024736664444384618
2119,2018,Cereals and cereal preparations,Serbia,0.023107889315260227
2120,2018,Cereals and cereal preparations,Kazakhstan,0.02266385745704236
2121,2018,Cereals and cereal preparations,Ukraine,0.022223558136636744
2122,2018,Cereals and cereal preparations,Italy,0.021875236387071673
2123,2018,Cereals and cereal preparations,Poland,0.020175220547498846
2124,2018,Cereals and cereal preparations,Romania,0.01784605134326548
2125,2018,Cereals and cereal preparations,Brazil,0.01779687855080192
2126,2018,Cereals and cereal preparations,Hungary,0.014056098282459153
2127,2018,Cereals and cereal preparations,China,0.012931983459881254
2128,2018,Cereals and cereal preparations,Viet Nam,0.012785049916289162
2129,2018,Cereals and cereal preparations,United Kingdom,0.012694365386553823
2130,2018,Cereals and cereal preparations,Belgium,0.012038229671374131
2131,2018,Cereals and cereal preparations,Bulgaria,0.011852776784698964
2132,2018,Cereals and cereal preparations,Portugal,0.009362706914756337
2133,2018,Cereals and cereal preparations,Sweden,0.009157031308465069
2134,2018,Cereals and cereal preparations,Malaysia,0.00902072185115122
2135,2018,Cereals and cereal preparations,Latvia,0.008244120611262507
2136,2018,Cereals and cereal preparations,Lithuania,0.007802748089944643
2137,2018,Cereals and cereal preparations,Netherlands,0.007359980745423296
2138,2018,Cereals and cereal preparations,Czechia,0.007112290737061364
2139,2018,Cereals and cereal preparations,Denmark,0.0062401648319476075
2140,2018,Cereals and cereal preparations,Spain,0.006143091118162285
2141,2018,Cereals and cereal preparations,Israel,0.006046726690097088
2142,2018,Cereals and cereal preparations,Turkey,0.005879186075287864
2143,2018,Cereals and cereal preparations,"China, Hong Kong SAR",0.004752367173054551
2144,2018,Cereals and cereal preparations,Croatia,0.004601546316932171
2145,2018,Cereals and cereal preparations,Slovakia,0.004524337671108636
2146,2018,Cereals and cereal preparations,United Rep. of Tanzania,0.004450164104245431
2147,2018,Cereals and cereal preparations,Mexico,0.003936235726807192
2148,2018,Cereals and cereal preparations,Greece,0.0034268921506285725
2149,2018,Cereals and cereal preparations,Fiji,0.0032395508216534383
2150,2018,Cereals and cereal preparations,Japan,0.0032357151834686085
2151,2018,Cereals and cereal preparations,Niger,0.0029221559305176005
2152,2018,Cereals and cereal preparations,Uganda,0.002860051704730465
2153,2018,Cereals and cereal preparations,Guatemala,0.002758444682862285
2154,2018,Cereals and cereal preparations,Paraguay,0.002397138703004738
2155,2018,Cereals and cereal preparations,El Salvador,0.0018935748442483486
2156,2018,Cereals and cereal preparations,Guyana,0.0017386498414275614
2157,2018,Cereals and cereal preparations,Indonesia,0.001698642903311517
2158,2018,Cereals and cereal preparations,New Zealand,0.0012307744085135227
2159,2018,Cereals and cereal preparations,United Arab Emirates,0.0010753140599759569
2160,2018,Cereals and cereal preparations,Uruguay,0.0007330345175000381
2161,2018,Cereals and cereal preparations,North Macedonia,0.000700111909777339
2162,2018,Cereals and cereal preparations,Myanmar,0.0006927042396113391
2163,2018,Cereals and cereal preparations,Bosnia Herzegovina,0.0006908012552851787
2164,2018,Cereals and cereal preparations,Peru,0.00047025438742431043
2165,2018,Cereals and cereal preparations,Finland,0.0004544397262993773
2166,2018,Cereals and cereal preparations,Saudi Arabia,0.0004265405674360531
2167,2018,Cereals and cereal preparations,Singapore,0.00038403149069207607
2168,2018,Cereals and cereal preparations,Cambodia,0.0003425047902943927
2169,2018,Cereals and cereal preparations,Switzerland,0.0003222114149896521
2170,2018,Cereals and cereal preparations,Ireland,0.0002986950053678433
2171,2018,Cereals and cereal preparations,Estonia,0.00029835683757908357
2172,2018,Cereals and cereal preparations,Belarus,0.0002716344780305663
2173,2018,Cereals and cereal preparations,Mauritius,0.00026819461641777986
2174,2018,Cereals and cereal preparations,Jordan,0.00022850794839831404
2175,2018,Cereals and cereal preparations,Slovenia,0.00022057747049193004
2176,2018,Cereals and cereal preparations,Colombia,0.00021393871249697922
2177,2018,Cereals and cereal preparations,Zambia,0.000209906235682039
2178,2018,Cereals and cereal preparations,Rep. of Moldova,0.00020888759702496074
2179,2018,Cereals and cereal preparations,Kenya,0.00014718703245944235
2180,2018,Cereals and cereal preparations,Rep. of Korea,0.0001385867993008472
2181,2018,Cereals and cereal preparations,Jamaica,0.0001232984336116176
2182,2018,Cereals and cereal preparations,Sri Lanka,0.00010440429925157245
2183,2018,Cereals and cereal preparations,Barbados,9.882248030455384e-05
2184,2018,Cereals and cereal preparations,Grenada,9.542324722263181e-05
2185,2018,Cereals and cereal preparations,Senegal,4.645174311645576e-05
2186,2018,Cereals and cereal preparations,Philippines,3.425952145851278e-05
2187,2018,Cereals and cereal preparations,Morocco,3.342034853632353e-05
2188,2018,Cereals and cereal preparations,Norway,3.2098649506768996e-05
2189,2018,Cereals and cereal preparations,Luxembourg,1.933041833534046e-05
2190,2018,Cereals and cereal preparations,Dominican Rep.,1.930737550720034e-05
2191,2018,Cereals and cereal preparations,Lao People's Dem. Rep.,1.6000381230794724e-05
2192,2018,Cereals and cereal preparations,Namibia,7.3766088111185555e-06
2193,2018,Cereals and cereal preparations,Bolivia (Plurinational State of),6.258000923088392e-06
2194,2018,Cereals and cereal preparations,Nigeria,5.501989718019045e-06
2195,2018,Cereals and cereal preparations,Kuwait,4.56687722350366e-06
2196,2018,Cereals and cereal preparations,Benin,3.8072064847601197e-06
2197,2018,Cereals and cereal preparations,Lesotho,2.465510516234715e-06
2198,2018,Cereals and cereal preparations,Cyprus,2.178376929259572e-06
2199,2018,Cereals and cereal preparations,Albania,2.030734761853308e-06
2200,2018,Cereals and cereal preparations,Lebanon,1.4344618332699944e-06
2201,2018,Cereals and cereal preparations,Zimbabwe,5.802762189226662e-07
2202,2018,Cereals and cereal preparations,Belize,5.104080470385191e-07
2203,2018,Cereals and cereal preparations,Botswana,2.566207429931995e-07
2204,2018,Cereals and cereal preparations,Ecuador,2.1783708476410197e-07
2205,2018,Cereals and cereal preparations,Bermuda,8.114106474970925e-08
2206,2018,Cereals and cereal preparations,State of Palestine,7.654105366566534e-08
2207,2018,Cereals and cereal preparations,Dem. Rep. of the Congo,5.9137421718301615e-08
2208,2018,Cereals and cereal preparations,Azerbaijan,4.311114515569955e-08
2209,2018,Cereals and cereal preparations,Madagascar,3.881612413097932e-08
2210,2018,Cereals and cereal preparations,Kyrgyzstan,2.556834670900505e-08
2211,2018,Cereals and cereal preparations,Montenegro,2.2519079320089532e-08
2212,2018,Cereals and cereal preparations,Georgia,2.1834183102170217e-08
2213,2018,Cereals and cereal preparations,Qatar,2.1695295735937073e-08
2214,2018,Cereals and cereal preparations,Armenia,1.753086549538182e-08
2215,2018,Cereals and cereal preparations,Brunei Darussalam,1.599870293280285e-08
2216,2018,Cereals and cereal preparations,Burundi,4.1253555865551e-09
2217,2018,Cereals and cereal preparations,Mongolia,4.010797060613569e-09
2218,2018,Cereals and cereal preparations,Uzbekistan,3.2314376804459374e-09
2219,2018,Cereals and cereal preparations,Congo,2.6371809117308843e-10
2220,2018,Cereals and cereal preparations,"China, Macao SAR",2.6182070320378083e-10
2221,2018,Cereals and cereal preparations,Seychelles,1.0015150959705246e-10
2222,2018,Cereals and cereal preparations,Iceland,7.336219814240046e-11
2223,2018,Cereals and cereal preparations,Gambia,4.866239144967962e-11
2224,2018,Cereals and cereal preparations,Nicaragua,3.602921038584626e-11
2225,2018,Cereals and cereal preparations,Cabo Verde,2.392693887645178e-11
2226,2018,Cereals and cereal preparations,Kiribati,1.0481622406606704e-12
2227,2018,Cereals and cereal preparations,Aruba,0.0
2228,2018,Cereals and cereal preparations,Comoros,0.0
2229,2018,Cereals and cereal preparations,Mauritania,0.0
2230,2018,Cereals and cereal preparations,Sao Tome and Principe,0.0
2231,2018,Cereals and cereal preparations,Tajikistan,0.0
2232,2019,Cereals and cereal preparations,USA,0.12735742571521416
2233,2019,Cereals and cereal preparations,Russian Federation,0.08722387381773919
2234,2019,Cereals and cereal preparations,Argentina,0.060563972363257036
2235,2019,Cereals and cereal preparations,Germany,0.05486236374494833
2236,2019,Cereals and cereal preparations,France,0.051244618996024116
2237,2019,Cereals and cereal preparations,Thailand,0.047782617490239224
2238,2019,Cereals and cereal preparations,India,0.04449328115512194
